x,y,raw,cumulative,Logistic
73.30428874,30.9459554,1.43E-09,0.000037194,0.000000172
109.9376221,51.67928874,3.85E-06,0.528714321,0.000462227
89.45428874,22.3209554,1.13E-09,0.000029461,0.000000135
99.08762207,32.36262207,8.31E-05,7.133862648,0.009876803
71.4959554,29.63762207,2.02E-10,0.000005171,0.000000024
65.08762207,52.2209554,1.86E-06,0.175161379,0.000223778
131.0459554,56.95428874,1.33E-08,0.000277719,0.000001594
115.5459554,42.17928874,2.06E-05,3.169720403,0.002462564
112.3209554,41.77928874,2.00E-05,3.096618777,0.002393741
123.2459554,0.929288737,9.07E-10,0.000022598,0.000000109
85.3459554,30.1209554,5.62E-06,0.919910742,0.000675084
117.2459554,5.18762207,2.00E-09,0.000052013,0.00000024
102.3876221,25.10428874,3.14E-05,4.187458925,0.00375795
76.0709554,55.60428874,3.90E-06,0.539178723,0.000468146
102.2042887,46.6959554,1.68E-05,2.742191241,0.002016171
128.9292887,44.57928874,1.94E-05,3.043412703,0.00232838
121.7209554,25.0709554,1.27E-06,0.103361968,0.000152707
118.6542887,57.86262207,1.61E-07,0.004225757,0.000019383
96.48762207,34.5959554,1.06E-05,1.887566754,0.001273356
97.42928874,48.17928874,1.78E-06,0.160608374,0.000213688
83.0459554,42.6709554,6.70E-07,0.04131184,0.00008042
99.53762207,52.47928874,4.00E-07,0.018448138,0.000048045
108.1626221,46.15428874,8.14E-06,1.421251132,0.000976606
84.93762207,40.83762207,1.66E-06,0.144457268,0.000199124
108.1292887,22.5459554,1.87E-06,0.176654691,0.000224617
132.9042887,34.7459554,2.17E-04,10.80593817,0.025386486
127.3959554,47.51262207,6.52E-06,1.091425964,0.000781963
74.4459554,17.43762207,2.56E-10,0.000006716,0.000000031
118.2542887,55.07928874,1.83E-07,0.004967704,0.000022031
112.3459554,37.0209554,7.09E-05,6.528152119,0.008446599
66.22928874,34.35428874,1.01E-05,1.804685973,0.001212773
73.7959554,51.4709554,2.94E-06,0.347662567,0.000352972
97.73762207,54.32928874,4.04E-06,0.566220358,0.000484792
110.6042887,54.5459554,2.05E-06,0.203131419,0.000245965
88.9209554,28.92928874,2.18E-05,3.303007565,0.00260605
74.4209554,53.30428874,2.81E-06,0.325276814,0.000337178
68.2209554,55.85428874,5.00E-06,0.800095947,0.000600216
72.1709554,50.46262207,3.31E-06,0.416453804,0.000396903
133.9126221,55.37928874,3.89E-07,0.017106028,0.000046732
105.2792887,41.77928874,5.16E-06,0.836702583,0.000619893
76.4959554,14.32928874,7.09E-11,0.000001456,0.000000009
89.9459554,50.71262207,3.54E-06,0.463289946,0.000425359
85.7959554,25.5459554,7.14E-10,0.00001734,0.000000086
121.2376221,24.5459554,3.38E-03,24.41873601,0.288941242
78.2709554,48.5209554,4.05E-06,0.56945729,0.000486205
73.03762207,32.18762207,3.58E-09,0.000087573,0.00000043
78.27928874,38.78762207,1.88E-06,0.178533044,0.00022605
127.2792887,55.45428874,6.80E-07,0.042326231,0.00008167
103.7959554,13.1959554,1.55E-11,0.000000085,0.000000002
127.4709554,50.17928874,4.60E-06,0.707172529,0.000552656
90.22928874,54.12928874,1.38E-05,2.386708609,0.001655968
61.31262207,42.87928874,4.15E-07,0.020205663,0.00004989
139.7376221,53.6959554,5.53E-06,0.90037443,0.000663903
85.10428874,26.35428874,2.22E-09,0.000057756,0.000000267
109.9376221,33.23762207,5.14E-06,0.833093529,0.00061712
117.0876221,48.13762207,3.12E-06,0.378228907,0.000374326
93.45428874,56.5459554,4.79E-06,0.755100674,0.000574646
124.3792887,7.179288737,7.26E-10,0.000017702,0.000000087
101.6709554,59.1459554,5.82E-07,0.033055748,0.000069856
115.8626221,54.30428874,2.51E-07,0.00841379,0.000030147
71.12928874,21.21262207,1.57E-10,0.000003957,0.000000019
118.7042887,48.10428874,2.87E-06,0.336328806,0.000343997
113.6709554,36.22928874,8.88E-05,7.350313837,0.010552816
89.76262207,47.11262207,2.30E-06,0.241806686,0.00027598
131.2459554,52.32928874,6.95E-07,0.044734274,0.000083504
139.4459554,48.3959554,6.22E-05,6.036029294,0.007420626
85.02928874,32.52928874,6.85E-06,1.162328148,0.000821831
68.1459554,24.9959554,3.20E-11,0.000000363,0.000000004
100.9959554,44.41262207,1.08E-05,1.927234072,0.001297946
121.8959554,54.55428874,3.56E-07,0.014127308,0.00004271
91.53762207,26.1209554,1.70E-08,0.000352346,0.000002043
118.8376221,44.52928874,2.06E-05,3.175892095,0.002466166
127.0292887,50.01262207,4.22E-06,0.610014195,0.000506932
111.3792887,22.17928874,1.84E-06,0.171276553,0.000220659
113.4292887,46.80428874,5.53E-06,0.899821306,0.000663845
70.7959554,35.68762207,8.83E-05,7.314845296,0.010494952
64.7959554,30.3709554,1.47E-08,0.000295736,0.000001763
62.15428874,36.66262207,2.11E-07,0.006483429,0.000025338
77.7459554,54.56262207,2.56E-06,0.280846667,0.000307524
104.1126221,16.3459554,2.06E-10,0.000005232,0.000000025
136.1042887,52.13762207,1.46E-06,0.124251605,0.000175369
93.3959554,32.72928874,2.27E-05,3.383112601,0.002715837
111.7459554,53.3709554,2.14E-06,0.216750806,0.000256519
124.0292887,45.88762207,5.07E-06,0.815203248,0.000608825
73.70428874,40.01262207,9.41E-06,1.678088022,0.00112874
101.6292887,34.13762207,7.93E-05,6.962231548,0.009435372
119.2376221,48.80428874,2.79E-06,0.323315934,0.000335239
87.3959554,36.9709554,2.72E-06,0.312842827,0.000326093
69.8459554,38.1209554,7.34E-07,0.047600071,0.000088122
130.0542887,48.3459554,6.20E-06,1.028896002,0.000743886
116.8126221,36.82928874,2.28E-06,0.238599798,0.000274113
106.7292887,16.23762207,2.15E-07,0.006589895,0.0000258
126.5126221,51.9209554,1.18E-06,0.092196027,0.00014148
109.0459554,25.9459554,7.27E-05,6.628897778,0.008654392
101.3709554,0.56262207,2.05E-09,0.000053232,0.000000247
85.8459554,38.62928874,2.50E-06,0.268926406,0.000300275
66.9709554,39.1959554,9.20E-07,0.064932682,0.000110524
118.1959554,44.6709554,1.68E-05,2.738827195,0.002015304
71.10428874,37.3459554,1.30E-05,2.276916324,0.001556648
131.3126221,44.1209554,1.30E-05,2.279514286,0.001557824
89.13762207,50.5709554,8.05E-06,1.405065109,0.000965981
72.71262207,31.1709554,1.44E-09,0.000037337,0.000000173
63.41262207,34.0959554,1.11E-05,1.965502939,0.001326022
99.8709554,12.8709554,3.49E-11,0.000000468,0.000000004
122.2376221,44.58762207,6.16E-06,1.016534714,0.000739536
135.0376221,46.7709554,1.57E-05,2.614006967,0.001883812
66.08762207,55.23762207,3.88E-06,0.535676349,0.00046541
101.4042887,52.40428874,3.56E-06,0.465420874,0.000427115
130.9542887,47.87928874,7.72E-06,1.343705858,0.000926338
137.6876221,48.50428874,7.15E-05,6.549528754,0.00851083
136.7709554,46.62928874,7.68E-05,6.852843886,0.009139735
109.7626221,30.36262207,1.86E-04,10.09246734,0.021906338
63.2709554,50.72928874,8.56E-07,0.058565343,0.000102839
83.4209554,30.76262207,9.10E-06,1.613445457,0.001091682
67.58762207,52.6209554,3.09E-06,0.372955322,0.000370621
133.9792887,33.86262207,4.77E-03,26.51040435,0.364188087
99.8709554,35.50428874,3.03E-05,4.067276168,0.00362138
91.1459554,54.12928874,7.63E-06,1.319162087,0.000915113
93.3959554,25.0459554,5.81E-08,0.001132986,0.000006979
79.75428874,51.03762207,2.54E-06,0.274725538,0.000305017
94.9459554,47.11262207,4.70E-06,0.732796539,0.000564612
116.5209554,43.95428874,1.19E-05,2.122841414,0.001426176
110.9959554,32.78762207,2.33E-06,0.246440322,0.000279733
72.32928874,31.86262207,1.84E-09,0.000048334,0.000000221
117.8042887,39.5709554,7.87E-06,1.376415572,0.000944845
139.2042887,57.6459554,4.10E-06,0.581275887,0.000492267
60.67928874,28.92928874,3.29E-07,0.012415566,0.000039473
73.2209554,47.50428874,8.23E-07,0.055630474,0.000098878
83.66262207,41.9959554,1.13E-05,2.018240314,0.001359631
86.22928874,44.8709554,6.91E-07,0.043971229,0.000082964
109.5292887,46.43762207,7.54E-06,1.303982033,0.000904936
65.9459554,44.91262207,4.40E-07,0.022683113,0.000052784
101.5126221,41.50428874,2.83E-06,0.329501191,0.000339233
105.7376221,57.6959554,5.99E-07,0.034652023,0.000071941
80.4209554,31.28762207,2.71E-05,3.790328561,0.00324957
111.2709554,34.46262207,3.39E-05,4.370223732,0.004052707
105.5792887,17.40428874,5.01E-08,0.000997429,0.000006023
140.4376221,58.8709554,1.01E-06,0.073253971,0.000121388
75.10428874,57.17928874,4.47E-06,0.672249597,0.000536508
91.8959554,21.65428874,4.45E-09,0.000106657,0.000000534
121.7042887,48.76262207,1.04E-05,1.861257969,0.001251312
117.5542887,43.25428874,2.32E-05,3.435766882,0.002782767
111.2126221,28.86262207,1.54E-05,2.564197868,0.001840947
96.37928874,19.40428874,4.54E-11,0.000000709,0.000000005
77.56262207,53.93762207,2.32E-06,0.245974844,0.000279157
112.9876221,54.23762207,1.10E-06,0.082856026,0.00013166
137.6876221,49.06262207,3.00E-05,4.034145111,0.003586273
81.77928874,28.6959554,1.12E-05,1.995622401,0.001349134
93.42928874,43.36262207,6.10E-06,1.007331434,0.000732529
129.9042887,52.47928874,7.47E-07,0.04893499,0.000089703
120.1542887,45.2459554,1.53E-05,2.56112878,0.001837697
129.8626221,51.6709554,1.07E-06,0.079493787,0.000128439
98.2459554,24.7959554,2.09E-05,3.211117005,0.002503134
107.6626221,21.60428874,4.27E-05,4.991594844,0.00510657
107.6376221,43.8209554,6.38E-06,1.05849329,0.000765725
62.06262207,47.15428874,3.64E-07,0.01473907,0.000043698
69.17928874,41.4459554,3.18E-07,0.011671233,0.000038203
65.37928874,31.3959554,4.58E-08,0.000920586,0.000005502
75.63762207,58.98762207,4.79E-06,0.757976492,0.000575575
91.07928874,36.4959554,1.80E-06,0.164004285,0.000215744
62.0209554,45.21262207,3.86E-07,0.016757139,0.000046305
123.8292887,24.36262207,2.80E-07,0.0099317,0.000033667
81.96262207,32.6209554,1.47E-05,2.49821258,0.001764619
82.97928874,46.08762207,7.04E-06,1.203390483,0.000844818
104.6126221,57.47928874,7.33E-07,0.047379981,0.000088029
77.5709554,38.7959554,1.27E-06,0.102727314,0.00015196
118.3042887,56.2709554,2.76E-08,0.00053251,0.000003316
77.2459554,33.2209554,2.28E-06,0.237687488,0.000273541
62.0959554,28.0209554,9.26E-08,0.001913549,0.000011121
68.70428874,57.63762207,4.62E-06,0.710865288,0.000554948
97.68762207,55.8709554,3.78E-06,0.517256517,0.000453594
105.3376221,29.3459554,4.83E-06,0.767126656,0.000580146
73.21262207,29.86262207,3.85E-10,0.000009435,0.000000046
115.7876221,51.01262207,1.91E-06,0.182705544,0.000229248
142.3959554,43.07928874,6.06E-04,15.62871714,0.067863075
83.58762207,35.06262207,1.49E-06,0.128083512,0.000179364
130.6459554,57.38762207,1.50E-08,0.000306129,0.000001799
74.03762207,40.08762207,2.73E-06,0.314750063,0.000327796
81.01262207,57.8959554,3.60E-06,0.474015972,0.00043214
112.1876221,2.23762207,3.01E-09,0.000076848,0.000000362
121.3626221,23.68762207,5.13E-06,0.827957461,0.000615416
69.05428874,45.3709554,7.21E-07,0.046507228,0.000086579
70.68762207,43.0959554,7.28E-07,0.046942021,0.000087438
126.0876221,34.2709554,4.47E-05,5.083701418,0.005342786
75.73762207,46.65428874,5.64E-07,0.03174344,0.000067714
81.13762207,44.08762207,4.71E-06,0.734208654,0.00056528
85.38762207,52.1959554,9.56E-06,1.708468573,0.001147226
75.1209554,14.4959554,1.56E-10,0.000003879,0.000000019
106.5709554,50.61262207,7.00E-06,1.194960862,0.000839932
98.97928874,59.55428874,4.91E-07,0.02661421,0.000058992
83.4209554,39.4459554,1.96E-06,0.189278196,0.000235289
107.4376221,58.67928874,3.14E-07,0.011449748,0.000037747
75.47928874,56.82928874,4.64E-06,0.715037008,0.000557397
67.96262207,59.4959554,5.17E-06,0.838770707,0.000620952
82.5459554,29.93762207,4.72E-05,5.235000649,0.005641656
98.9709554,32.82928874,5.54E-05,5.656731975,0.006609104
81.93762207,34.16262207,1.67E-06,0.14562201,0.000200155
94.8959554,20.12928874,3.08E-11,0.000000304,0.000000004
84.7209554,48.03762207,1.56E-06,0.136195183,0.000187469
136.2209554,52.67928874,1.43E-06,0.121793021,0.000171434
81.7459554,27.10428874,1.71E-09,0.000045672,0.000000205
78.26262207,46.83762207,1.48E-06,0.126896887,0.000177267
82.57928874,22.42928874,1.23E-10,0.00000303,0.000000015
97.25428874,37.45428874,1.70E-05,2.769263869,0.002039275
101.3959554,29.30428874,2.45E-04,11.43081732,0.028631511
108.0126221,58.80428874,3.18E-07,0.011639424,0.00003815
93.0709554,54.73762207,2.10E-05,3.215308182,0.002514856
95.85428874,26.75428874,4.85E-05,5.292543053,0.005791891
138.8626221,53.63762207,3.45E-06,0.447221843,0.00041366
75.47928874,51.81262207,1.93E-06,0.185780123,0.000231731
128.7876221,41.02928874,5.20E-04,14.77764402,0.058788816
121.8292887,30.97928874,1.25E-05,2.206808128,0.001498269
94.57928874,22.60428874,1.62E-09,0.000042849,0.000000194
66.97928874,46.7959554,5.99E-07,0.034711942,0.000071962
78.93762207,42.3459554,6.98E-06,1.192163983,0.00083819
117.3042887,52.60428874,8.23E-07,0.055548142,0.000098834
65.68762207,40.21262207,4.10E-07,0.019461801,0.000049224
81.28762207,35.87928874,1.09E-06,0.081218792,0.000130659
93.95428874,55.70428874,9.60E-06,1.718054836,0.001151675
68.5959554,58.92928874,4.70E-06,0.731385687,0.000564392
99.6459554,0.604288737,4.72E-06,0.737979339,0.000566079
69.85428874,36.53762207,3.51E-06,0.457295532,0.000421428
97.36262207,45.45428874,7.68E-06,1.332931967,0.000921321
135.9209554,34.75428874,1.15E-04,8.10869411,0.013578339
90.4959554,35.91262207,2.33E-06,0.246673578,0.00028008
61.0209554,57.23762207,1.44E-05,2.458828025,0.001726829
108.6542887,25.28762207,2.09E-04,10.5914944,0.024448885
81.2709554,35.16262207,9.03E-07,0.063202669,0.000108475
62.4959554,27.53762207,1.39E-08,0.000289951,0.000001669
117.1709554,36.22928874,7.20E-06,1.235439192,0.000864238
132.3959554,58.68762207,9.82E-09,0.000211116,0.00000118
85.4959554,51.05428874,4.24E-05,4.957536451,0.005071638
111.2792887,53.6959554,1.96E-06,0.188886342,0.000234959
91.01262207,42.58762207,9.58E-07,0.067931285,0.000115105
105.9459554,43.4709554,1.14E-05,2.030746868,0.001367429
102.6792887,14.10428874,2.36E-11,0.000000179,0.000000003
86.1459554,50.45428874,2.42E-05,3.530806422,0.002894383
105.2042887,24.4959554,5.06E-06,0.811153782,0.000606958
83.57928874,22.68762207,1.14E-09,0.000029801,0.000000137
86.6209554,30.68762207,2.33E-05,3.440422877,0.002792131
70.63762207,25.48762207,6.67E-11,0.000001324,0.000000008
98.65428874,29.97928874,5.60E-05,5.695776924,0.00667612
89.9709554,38.91262207,9.61E-06,1.720937982,0.001153181
106.6876221,16.1459554,9.11E-08,0.001885927,0.000010946
97.3459554,40.9959554,1.28E-05,2.243449322,0.001529996
112.9542887,44.5959554,7.30E-06,1.260113523,0.000876011
120.3792887,50.8459554,1.67E-06,0.145788795,0.000200281
90.27928874,27.2459554,2.11E-04,10.65484939,0.02474206
84.6209554,21.86262207,3.76E-09,0.000090135,0.000000452
86.01262207,41.43762207,1.76E-06,0.158126458,0.000211683
121.7542887,43.0459554,8.35E-06,1.468320111,0.001001789
139.8376221,38.0209554,2.42E-04,11.33303582,0.02827949
116.1292887,58.46262207,1.03E-07,0.002249474,0.000012317
117.4126221,56.7709554,8.51E-09,0.000184358,0.000001022
120.5292887,29.27928874,6.78E-05,6.347536096,0.008076159
100.8459554,27.45428874,8.84E-05,7.323682184,0.010502304
60.4459554,59.9459554,9.00E-06,1.587203456,0.001079315
115.1626221,47.5959554,4.39E-06,0.649187497,0.000526808
110.3292887,30.3959554,1.28E-04,8.621594419,0.015169038
114.6626221,2.395955404,9.24E-08,0.00190429,0.000011097
88.23762207,43.20428874,1.42E-05,2.427384083,0.001702475
116.8709554,25.47928874,1.04E-04,7.823201858,0.012374777
113.7959554,30.53762207,6.75E-06,1.138506054,0.00081052
99.72928874,51.53762207,5.26E-07,0.028958608,0.000063161
60.2959554,46.68762207,3.33E-07,0.01271417,0.000040004
80.73762207,17.0959554,1.43E-11,0.000000068,0.000000002
105.0376221,51.81262207,1.25E-05,2.200568094,0.001493929
87.48762207,51.1459554,1.56E-05,2.593644815,0.001869206
81.93762207,43.66262207,1.92E-06,0.185008927,0.000231136
63.20428874,52.3709554,2.04E-06,0.201090593,0.000244373
77.47928874,41.2709554,1.89E-06,0.179475194,0.00022642
90.9709554,38.95428874,6.93E-06,1.172680005,0.000831134
115.3709554,45.55428874,9.09E-06,1.612535544,0.00109114
108.4376221,42.42928874,9.44E-06,1.682800804,0.001132031
108.9709554,18.63762207,9.88E-09,0.000213088,0.000001187
88.55428874,36.05428874,1.99E-06,0.192827343,0.000238662
120.4126221,23.41262207,1.07E-07,0.002396431,0.000012903
75.80428874,44.96262207,1.23E-06,0.098474938,0.000147803
89.03762207,33.47928874,4.39E-06,0.649626357,0.000526826
126.1876221,49.7209554,3.41E-06,0.437974388,0.000409484
94.8209554,40.71262207,6.20E-06,1.027656658,0.000743541
77.5709554,25.77928874,3.95E-10,0.000009631,0.000000047
70.12928874,42.3209554,6.64E-06,1.11640033,0.000796377
73.8459554,56.60428874,4.12E-06,0.584976941,0.000494571
132.9626221,58.8209554,9.31E-09,0.00020161,0.000001118
82.07928874,32.56262207,1.67E-05,2.718759906,0.001998363
63.07928874,54.23762207,4.54E-06,0.692071106,0.000545383
100.4042887,47.20428874,3.78E-06,0.515745395,0.000453263
79.93762207,45.28762207,8.60E-06,1.512433334,0.001031963
113.5376221,58.28762207,3.07E-07,0.011107624,0.000036842
74.4709554,59.76262207,4.18E-06,0.598257195,0.00050179
70.22928874,52.6959554,5.38E-06,0.871439427,0.000645987
106.8292887,43.4709554,8.83E-06,1.555966348,0.00105919
99.7709554,7.83762207,6.70E-09,0.000153607,0.000000805
65.55428874,39.4459554,1.65E-07,0.004389274,0.000019868
104.3042887,11.40428874,3.26E-11,0.000000386,0.000000004
70.66262207,24.31262207,5.13E-11,0.000000874,0.000000006
116.4459554,55.8209554,5.82E-08,0.00113881,0.000006995
102.2376221,46.45428874,2.24E-05,3.356047747,0.002679588
72.52928874,43.11262207,1.32E-06,0.10969483,0.000158184
113.9126221,54.38762207,8.19E-07,0.055055196,0.000098331
72.7709554,53.2959554,2.76E-06,0.318593436,0.00033174
69.4959554,40.83762207,2.62E-07,0.009028588,0.000031423
72.6209554,53.01262207,3.16E-06,0.386699318,0.000379318
120.3542887,52.8709554,1.06E-06,0.078959955,0.000127694
78.0209554,10.9959554,8.90E-12,0.000000015,0.000000001
93.95428874,25.85428874,4.19E-07,0.020623135,0.000050264
134.9459554,51.57928874,2.17E-06,0.222782113,0.000260838
94.1459554,24.3959554,9.34E-06,1.671533862,0.00112094
76.1459554,57.17928874,4.38E-06,0.646994898,0.000525933
78.97928874,25.17928874,1.42E-10,0.00000351,0.000000017
107.5626221,40.58762207,6.56E-06,1.101887996,0.000787305
63.0959554,31.1459554,1.80E-08,0.000364654,0.000002163
118.8209554,27.7959554,2.44E-04,11.38183981,0.028510233
75.05428874,42.5709554,1.95E-05,3.049251708,0.002333699
77.0959554,35.1709554,1.97E-07,0.005689663,0.00002367
93.51262207,39.7459554,6.93E-06,1.174065484,0.000831428
82.9709554,32.57928874,1.13E-05,2.001265676,0.001354912
112.2459554,52.38762207,2.77E-06,0.319976884,0.000332792
101.4876221,29.36262207,3.38E-04,12.55131432,0.038963379
69.1959554,43.65428874,1.36E-06,0.113175274,0.00016314
116.0126221,42.56262207,1.89E-05,2.987829449,0.002265546
112.2709554,40.8959554,3.57E-05,4.478175182,0.004268037
62.90428874,41.72928874,2.82E-07,0.010072431,0.000033876
136.0209554,57.0959554,2.52E-07,0.008464073,0.000030242
92.6459554,45.68762207,7.73E-06,1.346023713,0.000927403
82.22928874,36.3959554,7.19E-06,1.233279404,0.000862332
86.93762207,21.35428874,2.34E-10,0.000005857,0.000000028
104.3292887,27.37928874,1.93E-04,10.14940066,0.022623178
125.3792887,43.4709554,2.11E-05,3.232175918,0.002531558
124.1542887,13.18762207,2.47E-08,0.000485536,0.000002968
69.20428874,45.40428874,7.45E-07,0.048636425,0.000089499
141.3876221,38.9209554,4.44E-04,13.92309505,0.050577603
112.9626221,52.21262207,2.94E-06,0.347368584,0.000352841
81.18762207,59.32928874,2.85E-06,0.334899629,0.000342522
92.33762207,59.06262207,2.23E-06,0.231605514,0.000268162
131.8709554,47.36262207,6.17E-06,1.019001519,0.00074037
103.3126221,36.90428874,5.43E-05,5.629214732,0.006484483
116.7042887,33.26262207,7.84E-06,1.370130227,0.000940618
91.86262207,51.30428874,2.42E-06,0.256885152,0.000290145
119.1709554,32.50428874,2.42E-05,3.533229311,0.002901631
118.9959554,44.3709554,1.86E-05,2.957786176,0.002229797
83.72928874,24.71262207,5.82E-10,0.000014018,0.00000007
84.55428874,42.85428874,3.67E-06,0.488556668,0.000440123
117.3709554,1.079288737,2.36E-09,0.000061658,0.000000283
114.0209554,22.6959554,1.12E-06,0.085407527,0.000134162
121.5876221,51.3209554,1.06E-06,0.078641118,0.000127466
96.1709554,30.98762207,7.07E-05,6.49980879,0.008417085
87.5209554,38.56262207,3.37E-06,0.428474254,0.000404806
114.2126221,47.56262207,4.12E-06,0.584153011,0.00049429
97.06262207,47.06262207,4.79E-06,0.756538274,0.000575305
87.33762207,52.21262207,1.52E-05,2.553479661,0.001826755
66.30428874,45.7959554,4.21E-07,0.020916859,0.000050512
109.1959554,54.90428874,2.26E-06,0.235647475,0.00027109
71.75428874,44.8709554,6.21E-07,0.036790122,0.000074578
85.7459554,47.65428874,1.68E-06,0.147631473,0.000201873
111.7209554,57.78762207,7.67E-07,0.050218402,0.000092115
102.9292887,15.0709554,5.05E-11,0.000000858,0.000000006
74.48762207,37.2959554,8.34E-07,0.056792202,0.000100217
67.11262207,44.47928874,9.09E-07,0.064018337,0.00010912
75.06262207,54.6209554,2.89E-06,0.3397852,0.000347029
96.58762207,22.00428874,2.25E-07,0.006985354,0.000027008
94.8959554,38.6709554,1.03E-05,1.84151747,0.001241364
76.88762207,51.08762207,1.91E-06,0.182514631,0.000229208
114.9626221,34.60428874,5.48E-06,0.886620234,0.000657356
134.5876221,47.73762207,9.98E-06,1.783589174,0.001197464
71.08762207,22.4209554,5.11E-11,0.000000864,0.000000006
138.2126221,35.50428874,4.47E-02,82.75609215,0.842933089
124.2542887,9.83762207,1.48E-09,0.000038801,0.000000178
139.7626221,58.0709554,1.85E-06,0.174231772,0.000222516
69.16262207,57.38762207,4.55E-06,0.692980212,0.000545704
94.57928874,16.28762207,4.36E-11,0.000000665,0.000000005
83.2959554,30.15428874,3.23E-05,4.257609978,0.003861511
79.66262207,56.3709554,3.41E-06,0.438997932,0.000409718
65.17928874,39.8959554,2.24E-07,0.006962867,0.000026925
89.53762207,46.50428874,1.23E-06,0.098721507,0.000148144
84.5459554,51.31262207,4.74E-05,5.239739848,0.00565992
108.0542887,53.95428874,3.88E-06,0.536452988,0.000466354
98.72928874,35.7459554,1.45E-05,2.46749905,0.001734509
94.37928874,27.40428874,3.87E-07,0.016873098,0.000046452
80.1709554,15.70428874,4.35E-12,0.000000003,0.000000001
88.16262207,51.9959554,2.95E-05,3.974731726,0.003529168
104.9542887,36.6709554,1.66E-05,2.710441716,0.001988364
82.48762207,17.45428874,2.51E-11,0.000000206,0.000000003
86.6459554,36.2459554,5.69E-07,0.032309868,0.000068291
75.9209554,47.32928874,1.27E-06,0.103998633,0.000152997
131.3459554,50.8459554,1.07E-06,0.079386837,0.000128405
94.11262207,34.25428874,1.63E-05,2.680953434,0.001948566
117.6126221,29.8459554,1.42E-04,9.029435268,0.01676109
72.03762207,25.57928874,1.88E-11,0.000000121,0.000000002
98.66262207,24.85428874,5.74E-05,5.8089133,0.006842214
73.4209554,55.61262207,3.77E-06,0.5127271,0.000452119
68.41262207,25.1709554,2.18E-11,0.000000152,0.000000003
116.6209554,30.7459554,1.45E-05,2.471849268,0.001741318
104.6292887,12.93762207,1.59E-11,0.00000009,0.000000002
65.33762207,27.55428874,1.71E-07,0.004557813,0.000020547
99.0959554,24.3209554,2.18E-06,0.223434885,0.000261702
108.6876221,51.70428874,2.79E-06,0.322757556,0.000335145
89.90428874,52.52928874,1.46E-05,2.48352296,0.001754635
78.81262207,22.3459554,1.02E-08,0.000223111,0.000001222
115.8209554,29.22928874,1.77E-05,2.85056994,0.002116696
63.52928874,55.77928874,6.95E-06,1.179619754,0.000833807
84.56262207,59.61262207,2.53E-06,0.272444491,0.000303373
109.1292887,36.06262207,3.64E-05,4.546677268,0.004354429
92.75428874,57.31262207,3.99E-06,0.554172725,0.000479022
98.33762207,22.8459554,1.56E-06,0.136507598,0.000187588
99.22928874,10.61262207,5.28E-09,0.000128201,0.000000634
71.0209554,27.72928874,8.46E-11,0.000001889,0.00000001
79.52928874,31.18762207,2.80E-05,3.851215345,0.003351769
75.7709554,59.91262207,4.51E-06,0.684826804,0.000541435
112.4792887,46.5209554,5.57E-06,0.907594633,0.000668284
104.5959554,33.26262207,4.86E-05,5.302253392,0.00580226
134.8709554,59.63762207,1.05E-08,0.000231387,0.000001258
123.0709554,9.795955404,1.50E-07,0.003975243,0.00001798
118.7292887,56.30428874,4.65E-08,0.00093911,0.000005588
72.73762207,55.1459554,4.23E-06,0.613394499,0.000507679
113.5209554,59.11262207,1.98E-07,0.005788561,0.000023832
72.51262207,39.67928874,9.51E-06,1.695121289,0.001140737
73.86262207,28.05428874,2.50E-10,0.000006463,0.00000003
61.9209554,30.42928874,5.17E-09,0.00012348,0.000000621
100.1876221,41.41262207,3.84E-06,0.526791047,0.000461037
68.46262207,40.41262207,1.09E-07,0.002494346,0.000013145
134.2626221,51.87928874,1.33E-06,0.110488208,0.00015931
78.36262207,32.68762207,7.68E-06,1.333699877,0.000921469
137.4042887,46.77928874,1.39E-04,8.902688054,0.016404441
77.58762207,32.5209554,7.88E-06,1.377990825,0.000945236
79.7709554,45.8209554,1.52E-06,0.130646757,0.000182296
92.5209554,37.41262207,1.18E-05,2.108603116,0.001419031
130.3959554,54.12928874,3.92E-07,0.017496657,0.000047055
63.53762207,53.25428874,2.86E-06,0.336042299,0.000343377
81.4959554,24.67928874,3.65E-10,0.000009098,0.000000044
72.4709554,43.07928874,1.40E-06,0.119527914,0.000168549
82.83762207,23.1959554,1.52E-09,0.000039554,0.000000183
63.1959554,25.5459554,4.58E-11,0.000000728,0.000000006
80.0709554,14.3709554,2.30E-12,0,0
112.3459554,23.7459554,1.82E-06,0.168714329,0.000218932
114.5626221,41.52928874,3.07E-05,4.116161344,0.003679009
117.9626221,37.5209554,4.32E-06,0.631768976,0.000518486
72.1459554,47.1709554,6.42E-07,0.038688862,0.000077099
100.7376221,57.1209554,3.23E-06,0.401082582,0.000388043
120.4376221,50.8209554,1.59E-06,0.137929189,0.000190853
119.2709554,51.3959554,1.25E-06,0.100211674,0.000149824
114.8209554,42.97928874,1.22E-05,2.17589434,0.001467737
98.07928874,23.56262207,3.88E-05,4.708926154,0.004642516
111.9459554,0.104288737,1.33E-09,0.000034713,0.00000016
103.0792887,37.55428874,2.29E-05,3.414961636,0.002742722
74.0209554,22.68762207,4.95E-11,0.000000823,0.000000006
109.3042887,56.1209554,2.98E-06,0.355064541,0.00035761
115.8459554,52.2459554,1.13E-06,0.086529518,0.000135813
64.65428874,26.2459554,1.52E-09,0.000039706,0.000000183
90.18762207,37.10428874,6.56E-06,1.103200688,0.000787751
